Time,Signal,Price
2025-08-07T08:50:00.000Z,SHORT,114969.3
2025-08-08T08:20:00.000Z,SHORT,116750.1
2025-08-08T12:10:00.000Z,SHORT,116578.8
2025-08-08T14:20:00.000Z,SHORT,116674.1
2025-08-08T18:35:00.000Z,SHORT,116381.2
2025-08-08T22:05:00.000Z,SHORT,116846.6
2025-08-09T06:00:00.000Z,SHORT,116615.5
2025-08-09T07:55:00.000Z,SHORT,116703.2
2025-08-09T21:15:00.000Z,SHORT,116592.1
2025-08-10T01:25:00.000Z,SHORT,116568.5
2025-08-11T08:40:00.000Z,LONG,121690
2025-08-11T09:55:00.000Z,LONG,121412.3
2025-08-11T10:20:00.000Z,LONG,121349
2025-08-12T12:00:00.000Z,LONG,118431.8
2025-08-12T12:25:00.000Z,LONG,118441.3
2025-08-12T18:10:00.000Z,LONG,119750.1
2025-08-13T02:30:00.000Z,LONG,119286
2025-08-14T02:45:00.000Z,LONG,123655.2
2025-08-15T10:05:00.000Z,LONG,118914
2025-08-16T04:20:00.000Z,LONG,117612.9
2025-08-16T07:05:00.000Z,LONG,117386.6
2025-08-16T10:55:00.000Z,LONG,117343.4
2025-08-16T11:50:00.000Z,LONG,117312.9
2025-08-16T20:35:00.000Z,LONG,117640.5
2025-08-16T22:35:00.000Z,LONG,117444
2025-08-16T23:45:00.000Z,LONG,117376.1
2025-08-17T23:10:00.000Z,SHORT,117734.9
2025-08-18T13:45:00.000Z,SHORT,115270.6
2025-08-19T10:00:00.000Z,SHORT,115268.3
2025-08-19T10:10:00.000Z,SHORT,115354.8
2025-08-19T10:30:00.000Z,SHORT,115339.3
2025-08-19T21:45:00.000Z,SHORT,113418
2025-08-21T08:25:00.000Z,SHORT,113714.6
2025-08-21T14:35:00.000Z,SHORT,113206.2
2025-08-21T22:30:00.000Z,SHORT,112473.3
2025-08-23T06:10:00.000Z,SHORT,115802.4
2025-08-23T18:25:00.000Z,SHORT,115040.1
2025-08-23T21:10:00.000Z,SHORT,115068.8
2025-08-23T23:25:00.000Z,SHORT,115231.3
2025-08-24T00:55:00.000Z,SHORT,115335
2025-08-24T01:40:00.000Z,SHORT,115454.2
2025-08-24T02:30:00.000Z,SHORT,115289.1
2025-08-24T19:00:00.000Z,SHORT,114541.1
2025-08-24T23:55:00.000Z,SHORT,113446.3
2025-08-25T03:25:00.000Z,SHORT,113329
2025-08-25T13:30:00.000Z,SHORT,111163.7
2025-08-27T12:15:00.000Z,SHORT,111200
2025-08-28T02:30:00.000Z,SHORT,111452.9
2025-08-28T23:20:00.000Z,SHORT,112303.6
2025-08-29T00:05:00.000Z,SHORT,112309.9
2025-08-29T13:15:00.000Z,SHORT,110391.1
2025-08-29T22:45:00.000Z,SHORT,108178.4
2025-08-29T23:55:00.000Z,SHORT,108332.4
2025-08-31T09:25:00.000Z,SHORT,108841.7
2025-09-02T00:30:00.000Z,SHORT,109015
2025-09-03T03:15:00.000Z,SHORT,111042.7
2025-09-03T08:45:00.000Z,SHORT,110957.2
2025-09-03T11:25:00.000Z,SHORT,111453
2025-09-04T01:10:00.000Z,SHORT,111652.1
2025-09-04T09:50:00.000Z,SHORT,110732.4
2025-09-04T10:45:00.000Z,SHORT,110878.2
2025-09-04T11:10:00.000Z,SHORT,110929.5
2025-09-04T11:55:00.000Z,SHORT,110763.9
2025-09-04T12:25:00.000Z,SHORT,110841.2
2025-09-04T19:15:00.000Z,SHORT,109970.5
2025-09-04T20:00:00.000Z,SHORT,110050
2025-09-05T20:15:00.000Z,SHORT,111323.5
2025-09-05T21:00:00.000Z,SHORT,111457.8
2025-09-07T07:25:00.000Z,LONG,110614.5
2025-09-07T18:50:00.000Z,LONG,110928.5
2025-09-08T17:25:00.000Z,LONG,112475.9
2025-09-08T18:15:00.000Z,LONG,112379.6
2025-09-08T19:05:00.000Z,LONG,112150
2025-09-09T12:10:00.000Z,LONG,112685.5
2025-09-10T18:00:00.000Z,LONG,113806.4
2025-09-10T18:15:00.000Z,LONG,113547.4
2025-09-10T19:45:00.000Z,LONG,113396.9
2025-09-12T04:10:00.000Z,LONG,115237.6
2025-09-12T22:05:00.000Z,LONG,115961.6
2025-09-12T23:15:00.000Z,LONG,115932.3
2025-09-16T01:05:00.000Z,LONG,115158
2025-09-16T01:45:00.000Z,LONG,115088.1
2025-09-16T02:30:00.000Z,LONG,115131.7
2025-09-16T03:00:00.000Z,LONG,115093.8
2025-09-16T10:25:00.000Z,LONG,115465.6
2025-09-16T11:30:00.000Z,LONG,115377.2
2025-09-16T15:00:00.000Z,LONG,115012
2025-09-17T01:15:00.000Z,LONG,116680.9
2025-09-17T02:10:00.000Z,LONG,116612.1
2025-09-17T05:00:00.000Z,LONG,116440.9
2025-09-18T07:00:00.000Z,LONG,117109
2025-09-18T08:10:00.000Z,LONG,117181.3
2025-09-18T12:15:00.000Z,LONG,117160
2025-09-18T12:30:00.000Z,LONG,117017.9
2025-09-20T02:50:00.000Z,LONG,115519.4
2025-09-20T04:20:00.000Z,LONG,115408.1
2025-09-20T04:35:00.000Z,LONG,115484.9
2025-09-20T10:15:00.000Z,LONG,115696.4
2025-09-20T19:05:00.000Z,LONG,115651.5
2025-09-21T00:10:00.000Z,LONG,115664.5
2025-09-21T00:50:00.000Z,LONG,115622.4
2025-09-21T09:50:00.000Z,LONG,115547
2025-09-22T20:25:00.000Z,LONG,112237
2025-09-23T22:25:00.000Z,SHORT,111950.8
2025-09-25T08:45:00.000Z,SHORT,111714.2
2025-09-25T09:45:00.000Z,SHORT,111668.8
2025-09-25T15:10:00.000Z,SHORT,111283.5
2025-09-26T02:20:00.000Z,SHORT,109543.4
2025-09-29T11:00:00.000Z,SHORT,111952.3
2025-09-29T12:50:00.000Z,SHORT,111983.5
2025-09-30T02:00:00.000Z,SHORT,114525.2
2025-09-30T14:05:00.000Z,SHORT,113016.2
2025-09-30T15:15:00.000Z,SHORT,113061.4
2025-10-01T00:00:00.000Z,LONG,114166.8
2025-10-01T07:20:00.000Z,LONG,114415.1
2025-10-01T18:35:00.000Z,LONG,117065.8
2025-10-03T20:45:00.000Z,LONG,122562.2
2025-10-03T21:05:00.000Z,LONG,122323.9
2025-10-03T22:00:00.000Z,LONG,122361.4
2025-10-06T05:45:00.000Z,LONG,123667.2
2025-10-06T08:20:00.000Z,LONG,123665
2025-10-06T21:55:00.000Z,LONG,125062
2025-10-06T22:50:00.000Z,LONG,125028.1
2025-10-08T04:20:00.000Z,LONG,121417.2
2025-10-08T06:20:00.000Z,LONG,121372.6
2025-10-08T14:00:00.000Z,LONG,123020
2025-10-08T14:35:00.000Z,LONG,122454.9
2025-10-08T16:05:00.000Z,LONG,122385
2025-10-08T21:30:00.000Z,LONG,123229.8
2025-10-08T23:20:00.000Z,LONG,123373.1
2025-10-11T03:20:00.000Z,SHORT,112039.9
2025-10-11T05:20:00.000Z,SHORT,112019.2
2025-10-11T06:35:00.000Z,SHORT,112096.9
2025-10-13T08:00:00.000Z,SHORT,115241.6
2025-10-13T14:25:00.000Z,SHORT,114254.9
2025-10-13T16:45:00.000Z,SHORT,114490
2025-10-13T17:15:00.000Z,SHORT,114430.5
2025-10-14T15:05:00.000Z,SHORT,111261
2025-10-15T19:35:00.000Z,SHORT,111152.8
2025-10-15T20:25:00.000Z,SHORT,110987.8
2025-10-15T20:45:00.000Z,SHORT,111332.9
2025-10-16T22:20:00.000Z,SHORT,107990.7
2025-10-17T01:35:00.000Z,SHORT,108675.9
2025-10-17T12:20:00.000Z,SHORT,105736.2
2025-10-17T13:40:00.000Z,SHORT,105279.9
2025-10-17T14:05:00.000Z,SHORT,105132.1
2025-10-20T15:55:00.000Z,SHORT,111079.1
2025-10-20T21:15:00.000Z,SHORT,110905.1
2025-10-21T12:10:00.000Z,SHORT,108417
2025-10-21T12:55:00.000Z,SHORT,108733.8
2025-10-22T05:10:00.000Z,SHORT,108294.5
2025-10-22T09:05:00.000Z,SHORT,108054.8
2025-10-22T13:30:00.000Z,SHORT,107675.6
2025-10-22T13:45:00.000Z,SHORT,107838.3
2025-10-24T13:25:00.000Z,SHORT,111175.2
2025-10-24T19:40:00.000Z,SHORT,110695.8
2025-10-24T21:10:00.000Z,SHORT,110590.9
2025-10-24T22:10:00.000Z,SHORT,110899.6
2025-10-24T22:35:00.000Z,SHORT,111003.1
2025-10-25T02:30:00.000Z,SHORT,110943.2
2025-10-25T03:35:00.000Z,SHORT,111006.6
2025-10-25T19:35:00.000Z,SHORT,111567.3
2025-10-25T23:35:00.000Z,SHORT,111533.4
2025-10-26T16:40:00.000Z,LONG,113596.3
2025-10-26T21:40:00.000Z,LONG,113410.7
2025-10-28T12:45:00.000Z,LONG,114439.2
2025-10-28T16:25:00.000Z,LONG,115019.9
2025-10-29T10:00:00.000Z,LONG,113040
2025-10-29T11:10:00.000Z,LONG,112990.2
2025-10-30T10:30:00.000Z,LONG,110110.7
2025-10-31T03:45:00.000Z,LONG,109205.9
2025-10-31T08:25:00.000Z,LONG,109784.8
2025-10-31T11:45:00.000Z,LONG,110036.9
2025-10-31T13:50:00.000Z,LONG,110040
2025-10-31T17:40:00.000Z,LONG,109244.6
2025-11-01T07:15:00.000Z,LONG,110065.1
2025-11-01T10:40:00.000Z,LONG,110038.9
2025-11-02T11:05:00.000Z,LONG,110600.8
2025-11-03T00:25:00.000Z,SHORT,110281.5
2025-11-03T12:40:00.000Z,SHORT,107782.8
2025-11-03T13:30:00.000Z,SHORT,107918
2025-11-03T18:25:00.000Z,SHORT,107210.1
2025-11-04T12:15:00.000Z,SHORT,104175.9
2025-11-04T15:45:00.000Z,SHORT,103695.7
2025-11-04T23:20:00.000Z,SHORT,101068.2
2025-11-05T00:05:00.000Z,SHORT,101074.9
2025-11-06T05:05:00.000Z,SHORT,103628.9
2025-11-06T12:10:00.000Z,SHORT,102969
2025-11-06T14:05:00.000Z,SHORT,102727.2
2025-11-06T19:35:00.000Z,SHORT,101536.2
2025-11-06T23:35:00.000Z,SHORT,101142.4
2025-11-07T00:15:00.000Z,SHORT,101001.1
2025-11-07T01:10:00.000Z,SHORT,101277.2
2025-11-07T01:35:00.000Z,SHORT,101193.8
2025-11-07T15:40:00.000Z,SHORT,100623
2025-11-08T09:05:00.000Z,SHORT,102231.7
2025-11-08T09:50:00.000Z,SHORT,102293.6
2025-11-08T11:30:00.000Z,SHORT,102297.1
2025-11-08T19:15:00.000Z,SHORT,101725.4
2025-11-08T21:10:00.000Z,SHORT,101984.4
2025-11-09T00:00:00.000Z,SHORT,102288.4
2025-11-09T06:30:00.000Z,SHORT,101785.8
2025-11-09T06:45:00.000Z,SHORT,101766.1
2025-11-09T09:35:00.000Z,SHORT,101939.2
2025-11-10T10:20:00.000Z,SHORT,106255.1
2025-11-10T14:10:00.000Z,SHORT,106207.6
2025-11-10T18:50:00.000Z,SHORT,105713.6
2025-11-10T20:50:00.000Z,SHORT,105895.7
2025-11-10T23:55:00.000Z,SHORT,105966.3
2025-11-11T01:55:00.000Z,SHORT,106047.4
2025-11-11T03:35:00.000Z,SHORT,106572.3
2025-11-11T09:45:00.000Z,SHORT,105022.2
2025-11-11T11:55:00.000Z,SHORT,105256.2
2025-11-11T12:10:00.000Z,SHORT,105167.7
2025-11-11T23:50:00.000Z,SHORT,102935.9
2025-11-12T00:30:00.000Z,SHORT,102923.6
2025-11-12T02:30:00.000Z,SHORT,102999.9
2025-11-12T22:05:00.000Z,SHORT,101620.7
2025-11-12T23:05:00.000Z,SHORT,101661
2025-11-12T23:35:00.000Z,SHORT,101639.9
2025-11-13T01:55:00.000Z,SHORT,101960.1
2025-11-13T23:50:00.000Z,SHORT,99757.9
2025-11-14T03:05:00.000Z,SHORT,99429.2
2025-11-17T23:10:00.000Z,SHORT,91981.1
2025-11-19T08:35:00.000Z,SHORT,91623.1
2025-11-19T11:50:00.000Z,SHORT,91362.9
2025-11-19T13:35:00.000Z,SHORT,91349.9
2025-11-19T15:25:00.000Z,SHORT,91196.9
2025-11-19T22:15:00.000Z,SHORT,90222.4
2025-11-20T23:05:00.000Z,SHORT,87613.1
2025-11-21T06:10:00.000Z,SHORT,85934.6
2025-11-24T02:55:00.000Z,SHORT,87483.6
2025-11-24T06:05:00.000Z,SHORT,86998.2
2025-11-24T14:00:00.000Z,SHORT,86052.3
2025-11-25T05:20:00.000Z,SHORT,88064.9
2025-11-25T12:35:00.000Z,SHORT,87403.1
2025-11-25T12:45:00.000Z,SHORT,87493.9
2025-11-25T18:10:00.000Z,SHORT,87583.8
2025-11-25T21:35:00.000Z,SHORT,87082.1
2025-11-26T14:55:00.000Z,SHORT,86858.1
2025-11-29T18:40:00.000Z,LONG,90540.4
2025-11-30T03:40:00.000Z,LONG,90861.7
2025-11-30T05:55:00.000Z,LONG,90742.7
2025-11-30T12:15:00.000Z,LONG,91219.5
2025-11-30T16:10:00.000Z,LONG,91461.8
2025-11-30T18:35:00.000Z,LONG,91376.2
2025-11-30T19:35:00.000Z,LONG,91425
2025-12-01T19:55:00.000Z,LONG,84985
2025-12-02T03:40:00.000Z,LONG,86932.7
2025-12-02T09:10:00.000Z,LONG,86616
2025-12-02T21:15:00.000Z,LONG,91162.4
2025-12-03T00:45:00.000Z,LONG,91592.3
2025-12-06T09:10:00.000Z,LONG,89474.4
2025-12-06T18:10:00.000Z,LONG,89727.7
2025-12-06T19:00:00.000Z,LONG,89675.8
2025-12-06T20:20:00.000Z,LONG,89380.5
2025-12-06T21:05:00.000Z,LONG,89447.3
2025-12-06T21:35:00.000Z,LONG,89446.6
2025-12-06T22:10:00.000Z,LONG,89468.4
2025-12-06T22:35:00.000Z,LONG,89393.6
2025-12-06T23:50:00.000Z,LONG,89184.5
2025-12-07T06:00:00.000Z,LONG,89502.4
2025-12-07T08:25:00.000Z,LONG,89318.6
2025-12-07T12:10:00.000Z,LONG,89244.2
2025-12-07T22:40:00.000Z,LONG,90040.5
2025-12-08T00:10:00.000Z,LONG,90023.6
2025-12-08T13:05:00.000Z,LONG,91843.2
2025-12-09T11:00:00.000Z,LONG,90283.6
2025-12-09T21:25:00.000Z,LONG,93064.6
2025-12-09T22:15:00.000Z,LONG,92615.6
2025-12-12T01:30:00.000Z,LONG,92223.1
2025-12-12T04:50:00.000Z,LONG,92350
2025-12-12T09:10:00.000Z,LONG,92300.9
2025-12-12T09:50:00.000Z,LONG,92350
2025-12-12T12:50:00.000Z,LONG,92352
2025-12-13T13:05:00.000Z,LONG,90330.4
2025-12-13T14:10:00.000Z,LONG,90259.2
2025-12-13T15:00:00.000Z,LONG,90203.8
2025-12-13T15:55:00.000Z,LONG,90055.4
2025-12-13T16:45:00.000Z,LONG,90077.5
2025-12-13T17:40:00.000Z,LONG,90064.5
2025-12-13T21:50:00.000Z,LONG,90090.1
2025-12-14T04:10:00.000Z,LONG,90242.2
2025-12-14T05:45:00.000Z,LONG,90169.6
2025-12-14T06:40:00.000Z,LONG,90130.2
2025-12-14T07:35:00.000Z,LONG,90100
2025-12-15T12:30:00.000Z,LONG,89672.6
2025-12-16T05:00:00.000Z,LONG,85859.9
2025-12-16T14:30:00.000Z,LONG,87076.4
2025-12-17T08:15:00.000Z,SHORT,86735.9
2025-12-17T12:40:00.000Z,SHORT,86811
2025-12-17T23:10:00.000Z,SHORT,85959.8
2025-12-17T23:45:00.000Z,SHORT,86108.4
2025-12-17T23:55:00.000Z,SHORT,86201.6
2025-12-18T00:15:00.000Z,SHORT,86072.1
2025-12-18T01:00:00.000Z,SHORT,86034.6
2025-12-18T23:15:00.000Z,SHORT,85504.7
2025-12-19T21:05:00.000Z,SHORT,87907.7
2025-12-22T03:05:00.000Z,LONG,88583.4
2025-12-22T16:00:00.000Z,LONG,89816.3
2025-12-22T16:35:00.000Z,LONG,89607.7
2025-12-23T18:25:00.000Z,LONG,87795.4
2025-12-23T23:35:00.000Z,LONG,87413.6
2025-12-24T03:25:00.000Z,LONG,87195
2025-12-24T15:40:00.000Z,LONG,87020.9
2025-12-24T16:20:00.000Z,LONG,86969
2025-12-25T01:10:00.000Z,LONG,87630
2025-12-25T05:45:00.000Z,LONG,87742.5
2025-12-25T06:05:00.000Z,LONG,87654.6
2025-12-25T06:15:00.000Z,LONG,87695
2025-12-25T21:10:00.000Z,LONG,87944.7
2025-12-26T08:50:00.000Z,LONG,88708.7
2025-12-26T12:10:00.000Z,LONG,88661.7
2025-12-27T11:15:00.000Z,LONG,87487.1
2025-12-27T11:45:00.000Z,LONG,87456.4
2025-12-27T12:25:00.000Z,LONG,87453.2
2025-12-27T13:40:00.000Z,LONG,87431.3
2025-12-27T14:25:00.000Z,LONG,87387.3
2025-12-28T05:50:00.000Z,LONG,87670.6
2025-12-29T08:10:00.000Z,LONG,89629.9
2025-12-30T19:25:00.000Z,LONG,88307.3
2025-12-30T20:30:00.000Z,LONG,88113.6
2025-12-30T21:10:00.000Z,LONG,88046.4
2026-01-01T14:50:00.000Z,LONG,87914.6
2026-01-02T02:50:00.000Z,LONG,88580
2026-01-02T05:50:00.000Z,LONG,88729.4
2026-01-02T14:45:00.000Z,LONG,89769.6
2026-01-02T15:10:00.000Z,LONG,89129.7
2026-01-02T15:30:00.000Z,LONG,89421.2
2026-01-02T19:40:00.000Z,LONG,89959.5
2026-01-02T20:10:00.000Z,LONG,90031.6
2026-01-02T21:15:00.000Z,LONG,89828.8
2026-01-04T07:40:00.000Z,LONG,91456.7
2026-01-04T08:45:00.000Z,LONG,91386.6
2026-01-04T09:20:00.000Z,LONG,91281.6
2026-01-05T05:15:00.000Z,LONG,92605.6
2026-01-05T06:45:00.000Z,LONG,92425.9
2026-01-05T14:05:00.000Z,LONG,92752.5
2026-01-05T14:35:00.000Z,LONG,92833.7
2026-01-05T21:55:00.000Z,LONG,94049.1
2026-01-08T04:20:00.000Z,LONG,90925.8
2026-01-08T15:00:00.000Z,LONG,89851.4
2026-01-08T20:50:00.000Z,LONG,90826.6
2026-01-09T03:40:00.000Z,LONG,91154
2026-01-09T05:05:00.000Z,LONG,91072.6
2026-01-09T05:50:00.000Z,LONG,90992.1
2026-01-09T15:20:00.000Z,LONG,90869.8
2026-01-10T15:00:00.000Z,LONG,90600
2026-01-11T07:20:00.000Z,LONG,90699.4
2026-01-13T12:25:00.000Z,LONG,92039.1
2026-01-13T13:00:00.000Z,LONG,91970.1
2026-01-13T13:25:00.000Z,LONG,92100
2026-01-14T19:10:00.000Z,LONG,96949.9
2026-01-17T02:50:00.000Z,LONG,95320.9
2026-01-17T04:15:00.000Z,LONG,95232.4
2026-01-17T04:25:00.000Z,LONG,95289
2026-01-17T04:40:00.000Z,LONG,95296.3
2026-01-17T06:35:00.000Z,LONG,95273.1
2026-01-17T08:05:00.000Z,LONG,95129.2
2026-01-17T11:20:00.000Z,LONG,95210.6
2026-01-17T17:25:00.000Z,LONG,95366.1
2026-01-17T17:50:00.000Z,LONG,95325.7
2026-01-17T20:25:00.000Z,LONG,95283.3
2026-01-18T13:45:00.000Z,LONG,95121.6
2026-01-19T13:50:00.000Z,LONG,92989.9
2026-01-19T15:00:00.000Z,LONG,92915
2026-01-19T19:15:00.000Z,LONG,93078.9
2026-01-19T23:35:00.000Z,LONG,92592.5
2026-01-20T11:45:00.000Z,SHORT,91299.1
2026-01-21T02:30:00.000Z,SHORT,88978.3
2026-01-22T18:50:00.000Z,SHORT,89370
2026-01-22T20:25:00.000Z,SHORT,89528.3
2026-01-23T00:55:00.000Z,SHORT,89484.6
2026-01-23T13:35:00.000Z,SHORT,89232
2026-01-23T14:30:00.000Z,SHORT,89104.7
2026-01-24T03:45:00.000Z,SHORT,89725.8
2026-01-24T18:55:00.000Z,SHORT,89351.6
2026-01-25T11:50:00.000Z,SHORT,88511
2026-01-25T13:25:00.000Z,SHORT,88651
2026-01-26T00:40:00.000Z,SHORT,86589.9
2026-01-27T12:50:00.000Z,SHORT,87970.1
2026-01-27T14:35:00.000Z,SHORT,87786.9
2026-01-27T17:05:00.000Z,SHORT,88131.5
2026-01-28T08:00:00.000Z,SHORT,89203.5
2026-01-28T18:25:00.000Z,SHORT,89735.9
2026-01-29T07:25:00.000Z,SHORT,88231.3
2026-01-29T08:00:00.000Z,SHORT,88221.7
2026-01-29T13:45:00.000Z,SHORT,88029.8
2026-01-29T22:15:00.000Z,SHORT,84395
2026-01-30T00:10:00.000Z,SHORT,84495.2
2026-01-30T05:20:00.000Z,SHORT,82975
2026-01-30T05:45:00.000Z,SHORT,83003.2
2026-01-31T22:45:00.000Z,SHORT,77968.3
2026-02-01T00:30:00.000Z,SHORT,78967.3
2026-02-03T05:10:00.000Z,SHORT,78468
2026-02-03T09:00:00.000Z,SHORT,78691.7
2026-02-03T13:50:00.000Z,SHORT,78205.8
2026-02-03T21:35:00.000Z,SHORT,76186.1
2026-02-04T02:00:00.000Z,SHORT,76353.3
2026-02-04T20:30:00.000Z,SHORT,73513.4
2026-02-05T00:10:00.000Z,SHORT,72756.7
2026-02-05T00:25:00.000Z,SHORT,73221.4
2026-02-05T07:55:00.000Z,SHORT,70716.1
2026-02-05T08:15:00.000Z,SHORT,71112.1
2026-02-05T08:55:00.000Z,SHORT,71020.9
2026-02-05T09:45:00.000Z,SHORT,71458.3
2026-02-06T02:20:00.000Z,SHORT,64348.3
2026-02-07T13:10:00.000Z,SHORT,68951.5
2026-02-07T16:30:00.000Z,SHORT,69324
2026-02-07T19:10:00.000Z,SHORT,69316.1
2026-02-08T02:40:00.000Z,SHORT,69289.1
2026-02-08T23:20:00.000Z,SHORT,70319.9
2026-02-09T04:30:00.000Z,SHORT,71054.9
2026-02-09T05:25:00.000Z,SHORT,70990.3
2026-02-09T05:55:00.000Z,SHORT,71014.2
2026-02-09T15:25:00.000Z,SHORT,68884.5
2026-02-09T16:10:00.000Z,SHORT,69164.3
2026-02-10T09:45:00.000Z,SHORT,68983.7
2026-02-10T14:35:00.000Z,SHORT,68545.9
2026-02-11T12:45:00.000Z,SHORT,67057.6
2026-02-11T14:35:00.000Z,SHORT,67220.1
2026-02-12T23:40:00.000Z,SHORT,66213
2026-02-14T16:05:00.000Z,SHORT,69633.8
2026-02-14T17:55:00.000Z,SHORT,69710.9
2026-02-14T18:25:00.000Z,SHORT,69707.3
2026-02-14T20:10:00.000Z,SHORT,69795.4
2026-02-14T21:30:00.000Z,SHORT,69906.2
2026-02-15T10:45:00.000Z,LONG,70468.4
2026-02-16T11:50:00.000Z,LONG,68783.2
2026-02-16T14:45:00.000Z,LONG,68561.1
2026-02-17T04:20:00.000Z,LONG,68654
2026-02-17T05:00:00.000Z,LONG,68471
2026-02-17T05:55:00.000Z,LONG,68207.3
2026-02-17T07:15:00.000Z,LONG,68270.3
2026-02-17T07:35:00.000Z,LONG,68438.3
2026-02-17T22:20:00.000Z,LONG,67622.5
2026-02-17T23:50:00.000Z,LONG,67478.7
2026-02-18T11:50:00.000Z,LONG,67503.6
2026-02-19T09:20:00.000Z,LONG,67130
2026-02-19T10:35:00.000Z,LONG,66918.6
2026-02-19T11:05:00.000Z,LONG,66875
2026-02-19T12:30:00.000Z,LONG,66602.3
2026-02-19T22:55:00.000Z,LONG,66873.9
2026-02-20T12:40:00.000Z,LONG,67441.5
2026-02-21T12:50:00.000Z,LONG,68147.1
2026-02-21T17:35:00.000Z,LONG,68315.8
2026-02-23T15:15:00.000Z,LONG,65987.6
2026-02-23T16:35:00.000Z,LONG,65569.8
2026-02-24T14:10:00.000Z,LONG,62919.8
2026-02-24T22:05:00.000Z,LONG,64143.8
2026-02-24T23:15:00.000Z,LONG,64081.4
2026-02-24T23:50:00.000Z,LONG,64000.9
2026-02-25T00:35:00.000Z,LONG,64146.5
2026-02-25T04:35:00.000Z,LONG,65581.4
2026-02-25T04:50:00.000Z,LONG,65426.9
2026-02-25T06:20:00.000Z,LONG,65054.9
2026-02-26T00:10:00.000Z,LONG,68123.5
2026-02-27T07:50:00.000Z,LONG,67696.3
2026-02-28T05:10:00.000Z,LONG,65688.8
2026-03-01T01:40:00.000Z,LONG,66589.6
2026-03-01T05:15:00.000Z,LONG,67381.9
2026-03-01T07:15:00.000Z,LONG,66964.8
2026-03-02T07:40:00.000Z,LONG,65935.6
2026-03-02T14:25:00.000Z,LONG,65551.9
2026-03-02T19:55:00.000Z,LONG,68928.4
2026-03-02T20:20:00.000Z,LONG,68935.3
2026-03-03T00:35:00.000Z,LONG,69065.1
2026-03-03T01:15:00.000Z,LONG,68870
2026-03-03T01:50:00.000Z,LONG,68839.7
2026-03-03T22:00:00.000Z,LONG,68256.8
2026-03-04T01:05:00.000Z,LONG,68202.8
2026-03-04T01:25:00.000Z,LONG,68212.6
2026-03-04T02:55:00.000Z,LONG,68286
2026-03-04T12:50:00.000Z,LONG,71106.3
2026-03-04T21:40:00.000Z,LONG,73199.1
2026-03-07T04:40:00.000Z,LONG,68106.3
2026-03-07T05:35:00.000Z,LONG,68016.5
2026-03-07T07:30:00.000Z,LONG,67720.1
2026-03-07T14:35:00.000Z,LONG,68027
2026-03-07T17:00:00.000Z,LONG,67813.6
2026-03-07T20:15:00.000Z,LONG,67215.3
2026-03-07T23:05:00.000Z,LONG,67273.6
2026-03-08T01:45:00.000Z,LONG,67299.9
2026-03-08T03:45:00.000Z,LONG,66967.2
2026-03-08T05:10:00.000Z,LONG,66950
2026-03-08T12:50:00.000Z,LONG,67312.2
2026-03-08T13:45:00.000Z,LONG,67128.4
2026-03-08T17:05:00.000Z,LONG,67104.9
2026-03-08T19:05:00.000Z,LONG,66926.5
2026-03-09T07:40:00.000Z,LONG,67385.6
2026-03-09T11:50:00.000Z,LONG,67744.8
2026-03-09T18:25:00.000Z,LONG,68514.6
2026-03-09T19:00:00.000Z,LONG,68455.6
2026-03-10T00:15:00.000Z,LONG,68653.1
2026-03-10T12:45:00.000Z,LONG,70475
2026-03-10T14:35:00.000Z,LONG,70139.2
2026-03-11T19:40:00.000Z,LONG,70637
2026-03-11T20:00:00.000Z,LONG,70458.5
2026-03-11T20:45:00.000Z,LONG,70493.5
2026-03-12T14:10:00.000Z,LONG,70336.5
2026-03-12T15:15:00.000Z,LONG,69781.8
2026-03-12T19:15:00.000Z,LONG,70037
2026-03-12T23:00:00.000Z,LONG,70374
2026-03-13T03:50:00.000Z,LONG,71436.3
2026-03-14T18:30:00.000Z,LONG,70634.4
2026-03-15T13:50:00.000Z,LONG,71492.1
2026-03-15T14:40:00.000Z,LONG,71457.5
2026-03-15T15:40:00.000Z,LONG,71457.3
2026-03-16T09:20:00.000Z,LONG,73141.1
2026-03-16T10:35:00.000Z,LONG,73194.7
2026-03-19T05:15:00.000Z,LONG,70832.1
2026-03-19T05:35:00.000Z,LONG,70756.7
2026-03-19T09:00:00.000Z,LONG,70066.9
2026-03-20T00:10:00.000Z,LONG,70050
2026-03-20T07:25:00.000Z,LONG,70420.7
2026-03-20T10:40:00.000Z,LONG,70496.1
2026-03-20T11:35:00.000Z,LONG,70300
2026-03-20T12:05:00.000Z,LONG,70630.6
2026-03-21T09:05:00.000Z,LONG,70679.2
2026-03-21T11:00:00.000Z,LONG,70580.3
2026-03-21T11:20:00.000Z,LONG,70555
2026-03-22T04:20:00.000Z,SHORT,69229.1
2026-03-22T13:45:00.000Z,SHORT,68625.4
